contaminant_to_wanted_shot_weight_ratio,threshold_fano_for_sql_crossing,R_F_1,dB_F_1,R_F_2,dB_F_2,R_F_4p2565,dB_F_4p2565
0.5,2.732,0.4226666666666667,-3.7400200117394853,0.7559999999999999,-1.2147820449879352,1.5081666666666669,1.784493378295331
0.5025000000000001,2.7233830845771143,0.42362728785357745,-3.7301607268510284,0.7580698835274544,-1.2029075659567667,1.512739600665558,1.7976417605557273
0.505,2.7148514851485146,0.42458471760797345,-3.72035641771462,0.7601328903654486,-1.1911047547285671,1.5172973421926912,1.8107069708178867
0.5075000000000001,2.706403940886699,0.42553897180762856,-3.7106066010124157,0.7621890547263681,-1.1793729212390378,1.5218399668325044,1.8236898543340665
0.51,2.6980392156862747,0.42649006622516555,-3.700910799333573,0.7642384105960264,-1.1677113847345688,1.5263675496688744,1.8365912442661438
0.5125,2.689756097560976,0.4274380165289256,-3.6912685410809365,0.7662809917355371,-1.1561194736091056,1.5308801652892563,1.8494119619107359
0.515,2.681553398058252,0.42838283828382834,-3.681679360379546,0.7683168316831683,-1.1445965252445414,1.535377887788779,1.8621528169191324
0.5175,2.6734299516908213,0.429324546952224,-3.6721427969869174,0.7703459637561779,-1.1331418858545508,1.5398607907743,1.874814607512191
0.52,2.6653846153846152,0.43026315789473685,-3.662658396205053,0.7723684210526315,-1.1217549103317694,1.5443289473684212,1.88739812069033
0.5225,2.657416267942584,0.43119868637110015,-3.653225708794148,0.7743842364532019,-1.1104349620982388,1.548782430213465,1.8999041324387607
0.525,2.649523809523809,0.43213114754098364,-3.6438442908879476,0.776393442622951,-1.0991814129590358,1.5532213114754103,1.9123334079280694
0.5275,2.641706161137441,0.4330605564648118,-3.6345137039107205,0.7783960720130934,-1.0879936429590022,1.5576456628477906,1.9246867017102953
0.53,2.6339622641509433,0.4339869281045752,-3.625233514495813,0.7803921568627451,-1.0768710402424853,1.5620555555555558,1.9369647579106193
0.5325,2.6262910798122068,0.43491027732463294,-3.616003294405746,0.7823817292006524,-1.0658130009160403,1.566451060358891,1.9491683104147595
0.535,2.6186915887850466,0.4358306188925081,-3.606822620453822,0.7843648208469056,-1.054818928913995,1.5708322475570033,1.961298083052224
0.5375,2.6111627906976747,0.43674796747967476,-3.5976910744272024,0.7863414634146342,-1.0438882358668244,1.57519918699187,1.9733547897755055
0.54,2.6037037037037036,0.4376623376623377,-3.588608243011432,0.7883116883116883,-1.033020340972243,1.5795519480519484,1.9853391348353278
0.5425,2.5963133640552996,0.4385737439222042,-3.579573717716375,0.7902755267423014,-1.022214670868974,1.583890599675851,1.9972518129520511
0.545,2.5889908256880734,0.43948220064724924,-3.570587094803517,0.792233009708738,-1.0114706595131098,1.5882152103559875,2.009093509483348
0.5475,2.5817351598173515,0.44038772213247174,-3.5616479752146324,0.7941841680129242,-1.000787748057014,1.5925258481421651,2.0208649005882138
0.55,2.5745454545454542,0.44129032258064516,-3.5527559645017526,0.7961290322580645,-0.9901653847306859,1.5968225806451615,2.032566653387451
0.5525,2.5674208144796378,0.4421900161030596,-3.543910672758439,0.7980676328502415,-0.9796030247255436,1.6011054750402578,2.0441994261206804
0.555,2.5603603603603604,0.44308681672025724,-3.535111714552305,0.8,-0.969100130080564,1.60537459807074,2.0557638682999886
0.5575,2.553363228699552,0.4439807383627608,-3.526358708858779,0.8019261637239166,-0.958656169570717,1.6096300160513644,2.0672606208602895
0.56,2.5464285714285713,0.4448717948717949,-3.517651278996067,0.8038461538461538,-0.94827061859764,1.613871794871795,2.0786903163064947
0.5625,2.5395555555555553,0.44576,-3.508989052561305,0.8057599999999999,-0.9379429590825028,1.6181000000000003,2.0900535788575523
0.5650000000000001,2.5327433628318583,0.4466453674121406,-3.500371661367858,0.8076677316293932,-0.9276726793610096,1.6223146964856234,2.101351024587459
0.5675,2.525991189427313,0.44752791068580544,-3.4917987413837532,0.8095693779904307,-0.9174592740804922,1.6265159489633176,2.1125832615633002
0.5700000000000001,2.519298245614035,0.4484076433121019,-3.4832699326712153,0.8114649681528662,-0.9073022440990215,1.6307038216560514,2.1237508899804096
0.5725,2.512663755458515,0.4492845786963434,-3.474784879327291,0.8133545310015897,-0.8972010963865267,1.6348783783783785,2.1348545022946976
0.5750000000000001,2.506086956521739,0.45015873015873015,-3.466343229425528,0.8152380952380953,-0.887155343927848,1.6390396825396827,2.145894683352255
0.5775,2.4995670995670993,0.45103011093502376,-3.4579446349586878,0.8171156893819335,-0.8771645056276889,1.6431877971473854,2.1568720105162535
0.58,2.4931034482758623,0.45189873417721516,-3.4495887517824824,0.8189873417721519,-0.8672281062174103,1.6473227848101266,2.1677870537912467
0.5825,2.486695278969957,0.4527646129541864,-3.4412752395602944,0.8208530805687203,-0.8573456761636488,1.6514447077409165,2.1786403759449273
0.585,2.4803418803418804,0.4536277602523659,-3.433003761708877,0.8227129337539432,-0.8475167515786894,1.6555536277602527,2.189432532627379
0.5875,2.4740425531914894,0.454488188976378,-3.424773985345002,0.8245669291338584,-0.837740874132574,1.6596496062992128,2.2001640724879215
0.59,2.4677966101694917,0.45534591194968554,-3.416585581233046,0.8264150943396228,-0.8280175909668943,1.663732704402516,2.2108355372895767
0.5925,2.4616033755274263,0.45620094191522764,-3.408438223733477,0.8282574568288854,-0.8183464546102275,1.6678029827315546,2.2214474620212292
0.595,2.4554621848739497,0.4570532915360502,-3.400331590752253,0.8300940438871472,-0.8087270228951884,1.6718605015673982,2.2320003750075292
0.5975,2.4493723849372384,0.4579029733959311,-3.392265363691082,0.831924882629108,-0.7991588588770575,1.6759053208137717,2.2424947980165992
0.6,2.4433333333333334,0.45875,-3.3842392273985427,0.83375,-0.7896415307539463,1.6799375,2.2529312463655864
0.6025,2.437344398340249,0.45959438377535106,-3.3762528701220527,0.835569422776911,-0.7801746117884607,1.6839570982839316,2.2633102290241243
0.605,2.4314049586776862,0.4604361370716511,-3.3683059834606515,0.8373831775700934,-0.7707576802308448,1.6879641744548288,2.2736322487157397
0.6075,2.4255144032921807,0.4612752721617419,-3.360398262318588,0.8391912908242615,-0.7613903192435534,1.691958786936237,2.283897802017271
0.61,2.419672131147541,0.46211180124223605,-3.35252940485971,0.8409937888198759,-0.7520721168272416,1.6959409937888201,2.294107379456318
0.6125,2.4138775510204082,0.4629457364341085,-3.344699112462612,0.8427906976744186,-0.7428026657481106,1.6999108527131785,2.304261465606806
0.615,2.408130081300813,0.46377708978328175,-3.3369070896765525,0.8445820433436532,-0.7335815634666163,1.7038684210526318,2.3143605391826667
0.6175,2.4024291497975705,0.46460587326120556,-3.3291530441781103,0.8463678516228749,-0.7244084120674797,1.7078137557959818,2.3244050731297157
0.62,2.396774193548387,0.46543209876543207,-3.3214366867285694,0.8481481481481482,-0.7152828181909929,1.711746913580247,2.3343955347157426
0.6225,2.391164658634538,0.4662557781201849,-3.3137577311320134,0.8499229583975346,-0.706204392965571,1.7156679506933747,2.3443323856188765
0.625,2.3856,0.46707692307692306,-3.306115894194128,0.8516923076923076,-0.6971727519415422,1.7195769230769236,2.35421608201424
0.6275000000000001,2.3800796812749003,0.4678955453149002,-3.2985108956816815,0.8534562211981569,-0.6881875150261387,1.7234738863287256,2.364047074658959
0.63,2.3746031746031746,0.4687116564417178,-3.2909424582826787,0.8552147239263805,-0.679248306419671,1.727358895705522,2.373825808975549
0.6325000000000001,2.3691699604743084,0.46952526799387445,-3.2834103075671757,0.8569678407350689,-0.6703547545528389,1.7312320061255748,2.383552725133716
0.635,2.363779527559055,0.4703363914373089,-3.275914171948738,0.8587155963302752,-0.6615064920251844,1.735093272171254,2.393228258130611
0.6375000000000001,2.3584313725490196,0.4711450381679389,-3.2684537826465365,0.8604580152671756,-0.6527031555446425,1.7389427480916033,2.4028528378695775
0.64,2.353125,0.4719512195121951,-3.261028873648053,0.8621951219512195,-0.6439443858681728,1.7427804878048783,2.412426889237411
0.6425,2.3478599221789884,0.4727549467275494,-3.253639181672411,0.8639269406392694,-0.6352298277434436,1.7466065449010655,2.4219508321801824
0.645,2.3426356589147286,0.4735562310030395,-3.2462844461342866,0.8656534954407294,-0.6265591298515555,1.7504209726443771,2.431425081777644
0.6475,2.3374517374517376,0.47435508345978755,-3.2389644091084175,0.8673748103186646,-0.6179319447507726,1.754223823975721,2.440850048316253
0.65,2.332307692307692,0.4751515151515152,-3.231678815294678,0.8690909090909092,-0.6093479288212489,1.7580151515151519,2.4502261373608465
0.6525,2.3272030651341,0.475945537065053,-3.2244274119837213,0.870801815431165,-0.6008067422107262,1.761795007564297,2.459553749824995
0.655,2.3221374045801526,0.47673716012084594,-3.217209949023172,0.8725075528700906,-0.5923080487811723,1.7655634441087618,2.46883328204006
0.6575,2.3171102661596956,0.47752639517345397,-3.2100261787843603,0.87420814479638,-0.5838515160563621,1.769320512820513,2.4780651258229907
0.66,2.312121212121212,0.4783132530120482,-3.2028758561295883,0.8759036144578314,-0.5754368151703604,1.7730662650602411,2.487249668542887
0.6625,2.3071698113207546,0.47909774436090224,-3.195758738379919,0.877593984962406,-0.5670636208169058,1.7768007518796995,2.4963872931863427
0.665,2.302255639097744,0.4798798798798799,-3.1886745852834726,0.8792792792792793,-0.5587316111996561,1.7805240240240243,2.505478378421616
0.6675,2.297378277153558,0.48065967016491756,-3.1816231589842294,0.88095952023988,-0.550440467983301,1.7842361319340332,2.5145232986616377
0.67,2.2925373134328355,0.48143712574850306,-3.1746042239913197,0.8826347305389223,-0.5421898762455055,1.7879371257485035,2.523522424125886
0.6725,2.287732342007435,0.48221225710014953,-3.1676175471488035,0.8843049327354261,-0.5339795244296822,1.7916270553064277,2.532476120901147
0.675,2.282962962962963,0.4829850746268657,-3.160662897605917,0.8859701492537313,-0.525809104298558,1.7953059701492542,2.541384751001208
0.6775,2.278228782287823,0.48375558867362145,-3.15374004678779,0.8876304023845006,-0.5176783108885359,1.7989739195231003,2.5502486724254645
0.68,2.273529411764706,0.4845238095238095,-3.1468487683666164,0.8892857142857143,-0.5095868424648285,1.8026309523809525,2.5590682392165043
0.6825,2.268864468864469,0.4852897473997028,-3.1399888382332746,0.8909361069836553,-0.5015344004773497,1.8062771173848442,2.5678438015166716
0.685,2.2642335766423356,0.486053412462908,-3.1331600344693893,0.8925816023738872,-0.49352068951734024,1.8099124629080123,2.576575705623627
0.6875,2.2596363636363637,0.4868148148148148,-3.1263621373198203,0.8942222222222221,-0.48554541727472733,1.8135370370370372,2.58526429404494
0.6900000000000001,2.2550724637681157,0.4875739644970415,-3.1195949291655767,0.8958579881656806,-0.47760829449619513,1.817150887573965,2.5939099055517274
0.6925,2.2505415162454874,0.488330871491876,-3.1128581944971554,0.8974889217134417,-0.4697090349439554,1.8207540620384053,2.602512875231345
0.6950000000000001,2.2460431654676256,0.4890855457227139,-3.106151719888274,0.8991150442477875,-0.46184735535519306,1.8243466076696169,2.6110735345391807
0.6975,2.2415770609319,0.4898379970544919,-3.0994752939700128,0.9007363770250367,-0.45402297540219216,1.8279285714285718,2.619592211349536
0.7000000000000001,2.237142857142857,0.49058823529411766,-3.0928287074053524,0.9023529411764707,-0.44623561765311726,1.8315000000000003,2.628069230005638
0.7025,2.2327402135231313,0.4913362701908957,-3.0862117528640947,0.9039647577092511,-0.43848500753344055,1.83506093979442,2.636504911368786
0.705,2.228368794326241,0.49208211143695013,-3.0796242249981627,0.9055718475073313,-0.430770873287992,1.8386114369501467,2.6448995728666618
0.7075,2.224028268551237,0.49282576866764277,-3.073065920417275,0.9071742313323572,-0.42309294594364194,1.842151537335286,2.653253528540806
0.71,2.219718309859155,0.4935672514619883,-3.0665366376649876,0.9087719298245613,-0.4154509592725841,1.8456812865497079,2.6615670890932916
0.7125,2.2154385964912278,0.4943065693430657,-3.0600361771950912,0.9103649635036498,-0.40784464975621415,1.8492007299270077,2.669840561932608
0.715,2.211188811188811,0.4950437317784257,-3.053564341348366,0.9119533527696794,-0.4002737565496006,1.8527099125364437,2.6780742512187583
0.7175,2.2069686411149823,0.49577874818049494,-3.0471209343296817,0.9135371179039301,-0.39273802144651376,1.8562088791848619,2.686268457907606
0.72,2.2027777777777775,0.4965116279069767,-3.0407057621854388,0.9151162790697673,-0.3852371888450321,1.859697674418605,2.694423479794477
0.7225,2.198615916955017,0.4972423802612482,-3.0343186327813414,0.9166908563134979,-0.3777710057136916,1.8631763425253995,2.7025396115570173
0.725,2.1944827586206896,0.4979710144927536,-3.0279593557805065,0.9182608695652174,-0.3703392215581825,1.866644927536232,2.710617144797351
0.7275,2.1903780068728524,0.4986975397973951,-3.0216277426218867,0.9198263386396527,-0.3629415883885646,1.8701034732272073,2.718656368083532
0.73,2.186301369863014,0.49942196531791905,-3.015323606499021,0.9213872832369941,-0.3555778606870191,1.8735520231213876,2.7266575669903004
0.7325,2.1822525597269626,0.5001443001443002,-3.009046762339085,0.9229437229437231,-0.34824779537609596,1.8769906204906208,2.734621024139174
0.735,2.178231292517007,0.500864553314121,-3.0027970267822606,0.9244956772334295,-0.3409511517874777,1.880419308357349,2.7425470192378754
0.7375,2.1742372881355934,0.5015827338129497,-2.9965742181613946,0.9260431654676259,-0.33368769163121953,1.8838381294964033,2.7504358291191098
0.74,2.1702702702702705,0.5022988505747127,-2.9903781564819667,0.9275862068965517,-0.32645717896548127,1.8872471264367818,2.75828772777871
0.7425,2.1663299663299664,0.503012912482066,-2.9842086634023324,0.9291248206599714,-0.3192593801667326,1.890646341463415,2.766102986413157
0.745,2.1624161073825503,0.5037249283667622,-2.978065562214268,0.9306590257879657,-0.3120940639004217,1.8940358166189115,2.77388187345649
0.7475,2.1585284280936454,0.5044349070100144,-2.9719486778237814,0.9321888412017167,-0.30496100109209634,1.8974155937052934,2.7816246546166177
0.75,2.1546666666666665,0.5051428571428571,-2.9658578367322135,0.9337142857142856,-0.29785996489897804,1.9007857142857145,2.7893315929110445
0.7525000000000001,2.1508305647840533,0.5058487874465051,-2.959792867017596,0.9352353780313839,-0.29079073068197114,1.9041462196861632,2.7970029487020143
0.755,2.147019867549669,0.5065527065527066,-2.9537535983162915,0.9367521367521369,-0.2837530759781124,1.9074971509971514,2.8046389797310938
0.7575000000000001,2.143234323432343,0.5072546230440967,-2.9477398618048816,0.9382645803698435,-0.276746780473428,1.9108385490753916,2.812239941153207
0.76,2.139473684210526,0.5079545454545454,-2.9417514901823214,0.9397727272727272,-0.2697716259762199,1.914170454545455,2.8198060855701113
0.7625000000000001,2.1357377049180326,0.5086524822695035,-2.9357883176523463,0.9412765957446809,-0.26282739639075586,1.9174929078014187,2.827337663063356
0.765,2.1320261437908496,0.5093484419263455,-2.9298501799061265,0.9427762039660057,-0.2559138776913622,1.9208059490084988,2.834834921226709
0.7675000000000001,2.128338762214984,0.5100424328147101,-2.9239369141051625,0.9442715700141443,-0.2490308578969029,1.9241096181046682,2.842298105198069
0.77,2.1246753246753247,0.5107344632768361,-2.9180483588644335,0.9457627118644067,-0.24217812704565456,1.9274039548022601,2.8497274576908787
0.7725,2.1210355987055016,0.5114245416078984,-2.9121843542357673,0.9472496473906911,-0.23535547717055394,1.930688998589563,2.8571232190250444
0.775,2.1174193548387095,0.512112676056338,-2.9063447416914547,0.9487323943661973,-0.22856270227482156,1.933964788732395,2.8644856271573653
0.7775,2.1138263665594854,0.5127988748241913,-2.9005293641080883,0.9502109704641352,-0.22179959830795182,1.9372313642756684,2.8718149177114882
0.78,2.1102564102564103,0.5134831460674157,-2.8947380657506256,0.9516853932584269,-0.21506596314205886,1.9404887640449442,2.879111324007402
0.7825,2.106709265175719,0.5141654978962131,-2.8889706922566774,0.9531556802244039,-0.20836159654857578,1.9437370266479668,2.886375077090465
0.785,2.1031847133757964,0.5148459383753501,-2.883227090621008,0.9546218487394958,-0.20168630017530667,1.9469761904761906,2.8936064057599835
0.7875,2.0996825396825396,0.5155244755244754,-2.877507109180257,0.9560839160839161,-0.19503987752381394,1.9502062937062938,2.9008055365973595
0.79,2.0962025316455692,0.5162011173184358,-2.8718105975978645,0.9575418994413407,-0.1884221339271384,1.9534273743016763,2.907972693993786
0.7925,2.092744479495268,0.5168758716875872,-2.8661374068492136,0.9589958158995815,-0.18183287652785363,1.9566394700139471,2.9151081001775325
0.795,2.089308176100629,0.5175487465181059,-2.8604873892069618,0.9604456824512536,-0.17527191425643904,1.9598426183844015,2.9222119752408107
0.7975,2.0858934169278998,0.5182197496522949,-2.854860398226587,0.9618915159944368,-0.16873905780997625,1.9630368567454803,2.929284537166218
0.8,2.0825,0.518888888888889,-2.8492562887321267,0.9633333333333333,-0.16223411963114612,1.9662222222222225,2.936326001852794
0.8025,2.079127725856698,0.5195561719833565,-2.8436749168021045,0.9647711511789181,-0.15575691388754218,1.9693987517337035,2.943336583141675
0.805,2.075776397515528,0.5202216066481994,-2.838116139755659,0.9662049861495845,-0.14930725645128307,1.9725664819944602,2.9503164928413517
0.8075,2.072445820433437,0.5208852005532503,-2.832579816138849,0.9676348547717842,-0.14288496487891905,1.975725449515906,2.9572659407525625
0.81,2.0691358024691358,0.5215469613259669,-2.8270658057111553,0.969060773480663,-0.13648985839162792,1.9788756906077352,2.9641851346928
0.8125,2.065846153846154,0.5222068965517241,-2.8215739694321575,0.9704827586206896,-0.1301217578557009,1.9820172413793107,2.971074280520451
0.8150000000000001,2.0625766871165645,0.5228650137741048,-2.8161041694483857,0.9719008264462812,-0.12378048576330317,1.9851501377410472,2.9779335821585793
0.8175,2.0593272171253822,0.5235213204951857,-2.8106562690803614,0.9733149931224211,-0.11746586621352244,1.9882744154057777,2.9847632416183547
0.8200000000000001,2.0560975609756094,0.5241758241758242,-2.805230132809797,0.9747252747252747,-0.11117772489367217,1.9913901098901103,2.991563459022122
0.8225,2.0528875379939207,0.5248285322359396,-2.799825626266976,0.9761316872427983,-0.1049158890608721,1.9944972565157753,2.998334432626147
0.8250000000000001,2.04969696969697,0.5254794520547945,-2.7944426162182987,0.9775342465753425,-0.0986801875238924,1.9975958904109592,3.0050763588430094
0.8275,2.0465256797583082,0.5261285909712722,-2.7890809705539943,0.9789329685362517,-0.09247045062525085,2.0006860465116283,3.0117894322636714
0.8300000000000001,2.0433734939759036,0.5267759562841531,-2.783740558275986,0.980327868852459,-0.0862865102235618,2.003767759562842,3.018473845679221
0.8325,2.04024024024024,0.5274215552523874,-2.7784212494859375,0.981718963165075,-0.08012819967614196,2.0068410641200547,3.0251297901023015
0.835,2.0371257485029943,0.5280653950953679,-2.7731229153734276,0.9831062670299727,-0.0739953538218523,2.009905994550409,3.031757454788221
0.8375,2.0340298507462684,0.5287074829931974,-2.7678454282043115,0.9844897959183675,-0.06788780896418702,2.012962585034014,3.038357027255752
0.84,2.030952380952381,0.5293478260869565,-2.762588661309209,0.9858695652173914,-0.06180540285459953,2.0160108695652177,3.0449286933076394
0.8425,2.027893175074184,0.5299864314789688,-2.7573524890721584,0.9872455902306648,-0.05574797467605529,2.0190508819538673,3.0514726370508
0.845,2.0248520710059172,0.5306233062330623,-2.7521367869194133,0.9886178861788617,-0.04971536502681836,2.0220826558265586,3.0579890409162362
0.8475,2.021828908554572,0.5312584573748308,-2.746941431308384,0.9899864682002707,-0.043707415904464496,2.025106224627876,3.06447808567866
0.85,2.0188235294117645,0.5318918918918919,-2.741766299716723,0.9913513513513513,-0.037723970690115245,2.028121621621622,3.070939950475834
0.8525,2.0158357771260995,0.5325236167341431,-2.7366112706315575,0.9927125506072874,-0.031764874132883425,2.031128879892038,3.0773748128276397
0.855,2.0128654970760236,0.5331536388140161,-2.7314762235388534,0.9940700808625337,-0.02582997233454152,2.0341280323450137,3.0837828486548635
0.8575,2.0099125364431485,0.5337819650067295,-2.7263610389129145,0.9954239569313595,-0.019919112734397663,2.0371191117092873,3.0901642322977296
0.86,2.0069767441860464,0.5344086021505376,-2.7212655982060294,0.9967741935483873,-0.014032144094379681,2.040102150537635,3.09651913653415
0.8625,2.004057971014493,0.5350335570469799,-2.7161897838382405,0.9981208053691275,-0.008168916484318781,2.043077181208054,3.1028477325977355
0.865,2.001156069364162,0.535656836461126,-2.7111334791872403,0.9994638069705093,-0.002329281267438912,2.0460442359249336,3.109150190195536
0.8675,1.998270893371758,0.5362784471218206,-2.7060965685784137,1.0008032128514057,0.003486908913957076,2.0490033467202147,3.115426677525541
0.87,1.9954022988505749,0.5368983957219251,-2.7010789372749846,1.0021390374331551,0.009279800152605119,2.051954545454546,3.1216773612939255
0.8725,1.9925501432664756,0.5375166889185581,-2.6960804714683078,1.0034712950600801,0.015049537290215463,2.054897863818425,3.127902406732063
0.875,1.9897142857142858,0.5381333333333332,-2.691101058268272,1.0048,0.020796263931208717,2.0578333333333334,3.1341019776132883
0.8775000000000001,1.9868945868945869,0.5387483355525966,-2.686140585693825,1.0061251664447406,0.026520122456276923,2.0607609853528635,3.140276236269446
0.88,1.9840909090909091,0.5393617021276597,-2.6811989426636265,1.0074468085106385,0.03222125403574847,2.0636808510638303,3.146425343607178
0.8825000000000001,1.9813031161473087,0.5399734395750333,-2.676276018986807,1.0087649402390437,0.03789979864279312,2.0665929614873844,3.15254945912402
0.885,1.9785310734463275,0.5405835543766578,-2.671371705353853,1.0100795755968168,0.04355589506643814,2.0694973474801066,3.1586487409242454
0.8875000000000001,1.9757746478873237,0.5411920529801324,-2.666485893327595,1.0113907284768213,0.049189680924409875,2.0723940397350997,3.1647233457345108
0.89,1.9730337078651685,0.5417989417989417,-2.6616184753343224,1.0126984126984127,0.05480129267580598,2.0752830687830692,3.1707734289192757
0.8925000000000001,1.9703081232492996,0.5424042272126816,-2.6567693446549976,1.014002642007926,0.060390865633611596,2.0781644649933955,3.1767991444960098
0.895,1.9675977653631285,0.5430079155672822,-2.6519383954165834,1.0153034300791557,0.06595853397703016,2.081038258575198,3.182800645150197
0.8975,1.9649025069637882,0.5436100131752305,-2.647125522583477,1.016600790513834,0.07150443076366503,2.083904479578393,3.188778082250136
0.9,1.962222222222222,0.5442105263157895,-2.6423306219490525,1.0178947368421054,0.07702868794153969,2.086763157894737,3.1947316058615267
0.9025,1.959556786703601,0.5448094612352169,-2.6375535901273075,1.0191852825229961,0.08253143636094973,2.0896143232588704,3.2006613647618734
0.905,1.9569060773480662,0.5454068241469817,-2.632794324544606,1.0204724409448818,0.08801280578617612,2.092458005249344,3.206567506454683
0.9075,1.9542699724517907,0.5460026212319791,-2.6280527234315336,1.0217562254259502,0.09347292490703377,2.0952942332896463,3.2124501771834764
0.91,1.9516483516483516,0.5465968586387434,-2.6233286858148426,1.0230366492146596,0.0989119213502671,2.098123036649215,3.2183095219456086
0.9125,1.949041095890411,0.5471895424836601,-2.618622111509499,1.0243137254901962,0.1043299216908118,2.100944444444445,3.2241456845058996
0.915,1.946448087431694,0.5477806788511749,-2.6139329011108376,1.0255874673629242,0.10972705146289269,2.103758485639687,3.229958807410088
0.9175,1.9438692098092645,0.5483702737940026,-2.609260955986787,1.026857887874837,0.11510343517099585,2.1065651890482404,3.235749031998102
0.92,1.941304347826087,0.5489583333333333,-2.6046061782702177,1.0281250000000002,0.12045919630068394,2.1093645833333343,3.2415164984171554
0.9225,1.9387533875338754,0.5495448634590377,-2.599968470851364,1.0293888166449936,0.1257944573292766,2.112156697009103,3.2472613456346577
0.925,1.9362162162162162,0.5501298701298702,-2.5953477373703437,1.0306493506493506,0.13110933973640346,2.114941558441559,3.2529837114509794
0.9275,1.9336927223719678,0.5507133592736706,-2.5907438822097695,1.031906614785992,0.1364039640144094,2.117719195849547,3.2586837325120115
0.93,1.9311827956989247,0.5512953367875647,-2.586156810487444,1.033160621761658,0.14167844967863147,2.1204896373057,3.26436154432159
0.9325,1.928686327077748,0.551875808538163,-2.5815864280491496,1.034411384217335,0.1469329152775441,2.123252910737387,3.2700172812537436
0.935,1.9262032085561498,0.5524547803617571,-2.577032641461522,1.035658914728682,0.15216747840277872,2.126009043927649,3.275651076564776
0.9375,1.9237333333333333,0.5530322580645161,-2.5724953580050047,1.0369032258064517,0.15738225569901282,2.1287580645161297,3.2812630624052015
0.9400000000000001,1.921276595744681,0.5536082474226804,-2.5679744856668925,1.0381443298969073,0.16257736287373192,2.1315000000000004,3.2868533698315106
0.9425,1.9188328912466843,0.5541827541827542,-2.5634699331344586,1.0393822393822396,0.1677529147068751,2.1342348777348783,3.2924221288177997
0.9450000000000001,1.9164021164021163,0.5547557840616968,-2.558981609788158,1.0406169665809768,0.17290902506034936,2.1369627249357332,3.2979694682672283
0.9475,1.9139841688654353,0.5553273427471117,-2.5545094256949175,1.0418485237483954,0.17804580688743943,2.1396835686777926,3.303495516023345
0.9500000000000001,1.911578947368421,0.5558974358974359,-2.550053291601499,1.043076923076923,0.18316337224207754,2.1423974358974367,3.309000398881258
0.9525,1.9091863517060368,0.5564660691421255,-2.5456131189279456,1.0443021766965428,0.18826183228802024,2.1451043533930862,3.314484242598659
0.9550000000000001,1.906806282722513,0.5570332480818414,-2.5411888197611066,1.0455242966751919,0.19334129730789532,2.1478043478260878,3.31994717190672
0.9575,1.90443864229765,0.5575989782886334,-2.5367803068482306,1.046743295019157,0.19840187671213988,2.150497445721584,3.3253893105208228
0.96,1.9020833333333333,0.5581632653061224,-2.5323874935906416,1.0479591836734694,0.20344367904783348,2.1531836734693885,3.330810781151183
0.9625,1.8997402597402597,0.5587261146496816,-2.5280102940374842,1.0491719745222932,0.2084668120074129,2.1558630573248414,3.3362117055133083
0.965,1.8974093264248704,0.5592875318066158,-2.523648622879549,1.050381679389313,0.2134713824372827,2.1585356234096698,3.341592204338348
0.9675,1.8950904392764858,0.5598475222363406,-2.519302395443157,1.0515883100381194,0.21845749634632394,2.161201397712834,3.3469523973832915
0.97,1.8927835051546391,0.5604060913705584,-2.5149715276841276,1.0527918781725887,0.22342525891429169,2.1638604060913713,3.3522924034410506
0.9725,1.8904884318766066,0.5609632446134347,-2.5106559361818115,1.0539923954372623,0.22837477450011248,2.16651267427123,3.3576123403504017
0.975,1.8882051282051282,0.5615189873417721,-2.5063555381331906,1.0551898734177214,0.23330614665007784,2.1691582278481016,3.3629123250058184
0.9775,1.8859335038363172,0.5620733249051832,-2.5020702513470483,1.0563843236409607,0.23821947810594366,2.171797092288243,3.3681924733671638
0.98,1.8836734693877553,0.5626262626262626,-2.4977999942382105,1.0575757575757576,0.24311487081292435,2.174429292929293,3.3734529004692697
0.9825,1.8814249363867686,0.5631778058007567,-2.4935446858218455,1.0587641866330393,0.24799242592759105,2.1770548549810855,3.378693720431396
0.985,1.8791878172588832,0.563727959697733,-2.489304245707838,1.059949622166247,0.25285224382567645,2.1796738035264487,3.3839150464665604
0.9875,1.8769620253164556,0.5642767295597485,-2.485078594095213,1.0611320754716982,0.25769442410978527,2.182286163522013,3.3891169908907752
0.99,1.8747474747474748,0.5648241206030151,-2.4808676517666433,1.0623115577889446,0.2625190656170076,2.1848919597989958,3.3942996651321415
0.9925,1.872544080604534,0.5653701380175659,-2.4766713400830036,1.0634880803011293,0.2673262664264464,2.1874912170639904,3.399463179739845
0.995,1.8703517587939698,0.5659147869674185,-2.4724895809779923,1.0646616541353384,0.2721161238666445,2.19008395989975,3.404607644393045
0.9975,1.8681704260651628,0.5664580725907384,-2.468322296952816,1.0658322903629536,0.27688873452293516,2.192670212765958,3.409733167909636
1.0,1.866,0.567,-2.4641694110709347,1.067,0.2816441942446987,2.1952500000000006,3.414839858254921
